﻿﻿Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,﻿﻿﻿分类_en,功能_en,功能说明_en,参数名称_en,参数释义_en,参数类型_en,"默认
值_en","下
限_en","上
限_en",默认值_en
/strategy/localization/latent_obstacle/rgbd_ranges/pointcloud1,,,NUll,,NUll,,,,,,NUll,,,NUll,,double,,0,100,
/strategy/localization/latent_obstacle/ultrasonic_topics/ultrasonic0,,,NUll,,NUll,,,,,,NUll,,,NUll,,bool,,,,
/strategy/localization/latent_obstacle/ultrasonic_topics/ultrasonic1,,,NUll,,NUll,,,,,,NUll,,,NUll,,bool,,,,
/strategy/localization/latent_obstacle/ultrasonic_topics/ultrasonic2,,,NUll,,NUll,,,,,,NUll,,,NUll,,bool,,,,
/strategy/localization/latent_obstacle/ultrasonic_topics/ultrasonic5,,,NUll,,NUll,,,,,,NUll,,,NUll,,bool,,,,
/strategy/localization/P85,,,NUll,,NUll,,,,,,NUll,,,NUll,,double,-100,0,-200,
/strategy/localization/P86,,,NUll,,NUll,,,,,,NUll,,,NUll,,int,3,0,10,
/strategy/localization/P96,,,NUll,,NUll,,,,,,NUll,,,NUll,,double,0.75,0,1,
/strategy/move_base/avoid_people_dist,,,NUll,,NUll,,,,,,NUll,,,NUll,,double,,0,0.4,
/strategy/move_base/fovcover_mission_never_done,,,NUll,,NUll,,,,,,NUll,,,NUll,,bool,,,,
/strategy/move_base/min_turn_radius,,,NUll,,NUll,,,,,,NUll,,,NUll,,double,0.15,0.15,0.5,
/strategy/pnc/realtime_autocover/main_angle_belief_ratio,,,NUll,,NUll,,,,,,NUll,,,NUll,,double,0.4,0,1,
/strategy/pnc/realtime_autocover/main_angle_samples_ratio,,,NUll,,NUll,,,,,,NUll,,,NUll,,double,0.3,0,1,
/strategy/pnc/realtime_autocover/never_give_up_time,,,NUll,,NUll,,,,,,NUll,,,NUll,,double,7200,,,
/strategy/pnc/realtime_autocover/skip_outer_and_inner_edge_follow,,,NUll,,NUll,,,,,,NUll,,,NUll,,bool,,,,
/strategy/pnc/realtime_autocover/use_never_give_up,,,NUll,,NUll,,,,,,NUll,,,NUll,,bool,FALSE,,,
/strategy/project_node/enable_inspect_deduplicate,,,NUll,,NUll,,,,,,NUll,,,NUll,,bool,,,,
/strategy/project_node/enable_sementic_map,,,NUll,,NUll,,,,,,NUll,,,NUll,,bool,,,,
/strategy/project_node/endpoint_thresh,,,NUll,,NUll,,,,,,NUll,,,NUll,,double,2.5,0,10,
/strategy/project_node/gate_area_ignore_flag,,,NUll,,NUll,,,,,,NUll,,,NUll,,bool,FALSE,,,
/strategy/project_node/gate_area_thresh,,,NUll,,NUll,,,,,,NUll,,,NUll,,double,5.5,0,10,
/strategy/rcc/daily_clean_tick_seconds,,,NUll,,NUll,,,,,,NUll,,,NUll,,int,7200,,,
/strategy/rcc/elevator_request_timeout,,,NUll,,NUll,,,,,,NUll,,,NUll,,int,,,,
/strategy/scan_filters/large_area_cover_enable,,,NUll,,NUll,,,,,,NUll,,,NUll,,bool,FALSE,,,
/strategy/scan_filters/large_area_cover_triggered_time_thresh,,,NUll,,NUll,,,,,,NUll,,,NUll,,double,60,0,3600,
/strategy/sound/greenlight_customization,,,NUll,,NUll,,,,,,NUll,,,NUll,,bool,,,,
/wireless_localization/wireless_search/enable,,,NUll,,NUll,,,,,,NUll,,,NUll,,bool,TRUE,,,
/strategy/narrow_path/path_type,,,Narrow channel type,"0 is the default value, if you can plan it, pass it; 1 is over the narrow path; 2 is over the narrow path; 40 and 50 are the same",PNC motion control,Narrow channel identification and passage,,,,,PNC motion control,Narrow channel identification and passage,,Narrow channel type,"0 is the default value, if you can plan it, pass it; 1 is over the narrow path; 2 is over the narrow path; 40 and 50 are the same",int,0,0,2,
/strategy/narrow_path/use_narrow_map,,,Narrow channel switch,true is on; false is closed,PNC motion control,Narrow channel identification and passage,,,,,PNC motion control,Narrow channel identification and passage,,Narrow channel switch,true is on; false is closed,bool,FALSE,,,
/strategy/follow_base/speed_level_setting,PNC,follow_base,The program is not called; speed setting (follow the line),,PNC motion control,Running speed-speed setting (follow line),,,,,PNC motion control,Running speed-speed setting (follow line),,The program is not called; speed setting (follow the line),,string,"""0.4,0.8,0.9""",0,1.2,
/strategy/goal_base/speed_level_setting,PNC,goal_base,The program is not called; speed setting (navigation),The path to navigation speed is launch/PNC/2.0/param/pnc/gaussian.yaml. Find the max_velocity_linear parameter in the constraint field (this machine defaults to 1.2). Just modify the desired value and restart the machine to take effect.,PNC motion control,Running speed-speed setting (navigation),,,,,PNC motion control,Running speed-speed setting (navigation),,The program is not called; speed setting (navigation),The path to navigation speed is launch/PNC/2.0/param/pnc/gaussian.yaml. Find the max_velocity_linear parameter in the constraint field (this machine defaults to 1.2). Just modify the desired value and restart the machine to take effect.,string,"""0.6,0.8,0.9,1.2""",,,
/strategy/follow_base/speed_level,,,The program is not called; speed level (follow the line),,PNC motion control,Running speed - speed level (follow line),,,,,PNC motion control,Running speed - speed level (follow line),,The program is not called; speed level (follow the line),,int,-1,,,
/strategy/goal_base/speed_level,,,The program is not called; speed level (navigation),,PNC motion control,Running speed - speed level (navigation),,,,,PNC motion control,Running speed - speed level (navigation),,The program is not called; speed level (navigation),,int,-1,,,
/strategy/move_base/efficiency_submode,,,Efficiency mode function switch,1: The robot will run at the fastest acceleration,PNC motion control,Efficiency mode function,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ws1kaxfkgyopmpbn?singleDoc# ""Autocover4.0 Efficiency Improvement Deployment Instructions""",,,,PNC motion control,Efficiency mode function,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ws1kaxfkgyopmpbn?singleDoc# ""Autocover4.0 Efficiency Improvement Deployment Instructions""",Efficiency mode function switch,1: The robot will run at the fastest acceleration,int,0,0,1,
/strategy/pnc/edge_scenario/enable_detect_ex_corner,,,Identify the positive corner function switch,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",,,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",Identify the positive corner function switch,Whether to trigger the edge at the corner,bool,TRUE,,,true
/strategy/pnc/edge_scenario/enable_detect_in_corner,,,Identify the corner function switch,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",,,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",Identify the corner function switch,Whether to trigger edges at the corners,bool,TRUE,,,true
/strategy/pnc/edge_scenario/enable_follow_edge,,,Wear master switch,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",,,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",Wear master switch,"Whether to enable the ""edemming"" function as a whole",bool,TRUE,,,true
/strategy/pnc/edge_scenario/enable_follow_virtual_wall_lines,,,Edge virtual wall function switch,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",,,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",Edge virtual wall function switch,Is it allowed to perform edges on virtual wall lines?,bool,TRUE,,,false
/strategy/pnc/edge_scenario/follow_edge_min_safe_distance,,,Minimum distance for sticking,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",,,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",Minimum distance for sticking,Minimum safe distance from the wall line when welting (m),double,0,0,0.05,0
/strategy/pnc/edge_scenario/follow_obstacle_max_safe_distance,,,Maximum distance for edge obstacles,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",,,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",Maximum distance for edge obstacles,Consider the maximum safe distance of obstacles when applying the wedge (m),double,0.175,0,0.2,
/strategy/realtime_auto_cover/enable_wall_tracking,,,Real-time automatic coverage of the welt switch,关闭：贴边能力恢复位整机合并版改动前状态，确保清洁效率打开：保证现有贴边优化效果，提升清洁效果；,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",,,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",Real-time automatic coverage of the welt switch,关闭：贴边能力恢复位整机合并版改动前状态，确保清洁效率打开：保证现有贴边优化效果，提升清洁效果；,bool,TRUE,,,
/strategy/realtime_auto_cover/safe_distance,,,Automatically cover the edge distance in real time (M-line edge),,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",,,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",Automatically cover the edge distance in real time (M-line edge),,double,0.03,,,
/strategy/realtime_auto_cover/use_virtual_wall_tracking,,,Real-time automatic coverage of virtual wall switch,Affects the virtual wall function of M-line stickers and does not affect the virtual wall function of S-line stickers,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",,,,PNC motion control,Edge running parameters,"Function description: https://gaussian.yuque.com/pnc/yu7uqr/ypzgpucdabgaxem5?singleDoc# ""Introduction to the Edge Capability & Parameter Modification""",Real-time automatic coverage of virtual wall switch,Affects the virtual wall function of M-line stickers and does not affect the virtual wall function of S-line stickers,bool,TRUE,,,
/strategy/goal_base/max_path_length_diff,,,The program is not called; the maximum circle is determined to be poor,,PNC motion control,绕大圈,"When the narrow path is blocked by an obstacle, the planned obstacle avoidance path may be detoured from a distance. In order to prohibit this phenomenon, the system will compare the length of the newly generated path and the original path (skipped part). If the length difference max_path_length_diff and ratio max_path_length_quotien exceed a certain range, the newly generated path needs to be discarded; if using_further_planner is opened, the newly generated path is used; Function description: https://gaussian.yuque.com/dyswnp/newbie/kye9ne?singleDoc# ""Move_base related configuration instructions""",,,,PNC motion control,绕大圈,"When the narrow path is blocked by an obstacle, the planned obstacle avoidance path may be detoured from a distance. In order to prohibit this phenomenon, the system will compare the length of the newly generated path and the original path (skipped part). If the length difference max_path_length_diff and ratio max_path_length_quotien exceed a certain range, the newly generated path needs to be discarded; if using_further_planner is opened, the newly generated path is used; Function description: https://gaussian.yuque.com/dyswnp/newbie/kye9ne?singleDoc# ""Move_base related configuration instructions""",The program is not called; the maximum circle is determined to be poor,,double,15,,,
/strategy/goal_base/max_path_length_quotien,,,The program is not called; the maximum circle is determined by determining the ratio,,PNC motion control,绕大圈,"When the narrow path is blocked by an obstacle, the planned obstacle avoidance path may be detoured from a distance. In order to prohibit this phenomenon, the system will compare the length of the newly generated path and the original path (skipped part). If the length difference max_path_length_diff and ratio max_path_length_quotien exceed a certain range, the newly generated path needs to be discarded; if using_further_planner is opened, the newly generated path is used; Function description: https://gaussian.yuque.com/dyswnp/newbie/kye9ne?singleDoc# ""Move_base related configuration instructions""",,,,PNC motion control,绕大圈,"When the narrow path is blocked by an obstacle, the planned obstacle avoidance path may be detoured from a distance. In order to prohibit this phenomenon, the system will compare the length of the newly generated path and the original path (skipped part). If the length difference max_path_length_diff and ratio max_path_length_quotien exceed a certain range, the newly generated path needs to be discarded; if using_further_planner is opened, the newly generated path is used; Function description: https://gaussian.yuque.com/dyswnp/newbie/kye9ne?singleDoc# ""Move_base related configuration instructions""",The program is not called; the maximum circle is determined by determining the ratio,,double,3,,,
/strategy/goal_base/path_safe_stopping_distance,,,The program is not called; path safety checks the speed reduction distance,,PNC motion control,绕大圈,"When the narrow path is blocked by an obstacle, the planned obstacle avoidance path may be detoured from a distance. In order to prohibit this phenomenon, the system will compare the length of the newly generated path and the original path (skipped part). If the length difference max_path_length_diff and ratio max_path_length_quotien exceed a certain range, the newly generated path needs to be discarded; if using_further_planner is opened, the newly generated path is used; Function description: https://gaussian.yuque.com/dyswnp/newbie/kye9ne?singleDoc# ""Move_base related configuration instructions""",,,,PNC motion control,绕大圈,"When the narrow path is blocked by an obstacle, the planned obstacle avoidance path may be detoured from a distance. In order to prohibit this phenomenon, the system will compare the length of the newly generated path and the original path (skipped part). If the length difference max_path_length_diff and ratio max_path_length_quotien exceed a certain range, the newly generated path needs to be discarded; if using_further_planner is opened, the newly generated path is used; Function description: https://gaussian.yuque.com/dyswnp/newbie/kye9ne?singleDoc# ""Move_base related configuration instructions""",The program is not called; path safety checks the speed reduction distance,,double,1,,,
/strategy/goal_base/using_further_planner,,,The program is not called; large circles are allowed after timeout,,PNC motion control,绕大圈,"When the narrow path is blocked by an obstacle, the planned obstacle avoidance path may be detoured from a distance. In order to prohibit this phenomenon, the system will compare the length of the newly generated path and the original path (skipped part). If the length difference max_path_length_diff and ratio max_path_length_quotien exceed a certain range, the newly generated path needs to be discarded; if using_further_planner is opened, the newly generated path is used; Function description: https://gaussian.yuque.com/dyswnp/newbie/kye9ne?singleDoc# ""Move_base related configuration instructions""",,,,PNC motion control,绕大圈,"When the narrow path is blocked by an obstacle, the planned obstacle avoidance path may be detoured from a distance. In order to prohibit this phenomenon, the system will compare the length of the newly generated path and the original path (skipped part). If the length difference max_path_length_diff and ratio max_path_length_quotien exceed a certain range, the newly generated path needs to be discarded; if using_further_planner is opened, the newly generated path is used; Function description: https://gaussian.yuque.com/dyswnp/newbie/kye9ne?singleDoc# ""Move_base related configuration instructions""",The program is not called; large circles are allowed after timeout,,bool,TRUE,,,
/strategy/move_base/allow_backward,,,The program is not called; backing is allowed,,PNC motion control,Front safety inspection and backing,"Function description: The system will check the front safety under multiple conditions, such as task start and (controller switch), local planner planning failed, global planner planning failed, forward path inspection is unsafe, collision of anti-collision bars and costmap.",,,,PNC motion control,Front safety inspection and backing,"Function description: The system will check the front safety under multiple conditions, such as task start and (controller switch), local planner planning failed, global planner planning failed, forward path inspection is unsafe, collision of anti-collision bars and costmap.",The program is not called; backing is allowed,,bool,,,,
/strategy/move_base/backward_check_dis,,,"The program is not called; it is for the front check range. If there is an obstacle within this distance, it starts to back off.",,PNC motion control,Front safety inspection and backing,"Function description: The system will check the front safety under multiple conditions, such as task start and (controller switch), local planner planning failed, global planner planning failed, forward path inspection is unsafe, collision of anti-collision bars and costmap.",,,,PNC motion control,Front safety inspection and backing,"Function description: The system will check the front safety under multiple conditions, such as task start and (controller switch), local planner planning failed, global planner planning failed, forward path inspection is unsafe, collision of anti-collision bars and costmap.","The program is not called; it is for the front check range. If there is an obstacle within this distance, it starts to back off.",,double,,,,
